Pincode,State,District,District V2,City,Zone,Type,Rank,SPOC,All Channels ( Salaried ),Embedded,DSA SENP L2
642107,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642108,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642109,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642110,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642111,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642112,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642113,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642114,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642116,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642117,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642120,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642122,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642123,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642124,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642125,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642126,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642127,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642128,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642129,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642130,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642132,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642133,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642134,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642135,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642136,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642140,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642142,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642148,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642154,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642201,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642202,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642203,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642204,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642205,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642206,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
642207,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,South,Established - New Locations,10,Gautam Kotak,Live,Live,Live
605007,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
605106,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607001,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607002,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607003,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607004,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607005,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607006,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607102,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607104,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607105,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607106,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607109,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607110,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607112,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607205,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607301,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607302,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607401,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
607402,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
608801,Tamil Nadu,Cuddalore,Cuddalore,Cuddalore,South,Established - New Locations,71,Gautam Kotak,Live,Live,Live
624001,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624002,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624003,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624004,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624005,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624101,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624201,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624202,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624204,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624206,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624208,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624213,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624215,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624216,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624228,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624301,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624302,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624303,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624304,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624306,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624307,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624308,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624312,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624314,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624316,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624401,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624402,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624403,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624404,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624601,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624610,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624615,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624617,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624620,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624624,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624701,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624702,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624703,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624705,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624707,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624708,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624709,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624710,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624711,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624714,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624801,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624802,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
624803,Tamil Nadu,Dindigul,Dindigul,Dindigul,South,EPL - Old Locations,123,Amit Rai,Live,Live,Live
638001,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638002,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638003,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638004,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638005,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638007,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638009,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638010,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638011,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638012,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638051,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638052,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638053,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638054,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638055,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638056,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638057,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638060,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638101,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638102,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638104,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638105,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638106,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638107,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638108,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638109,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638110,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638111,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638112,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638115,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638116,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638151,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638152,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638153,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638154,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638301,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638311,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638312,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638313,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638314,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638315,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638316,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638327,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638401,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638451,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638452,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638453,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638454,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638455,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638456,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638457,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638459,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638460,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638461,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638466,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638476,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638501,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638502,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638503,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638504,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638505,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638506,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638512,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638656,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638657,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638660,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638661,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638672,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638673,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638701,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638702,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638703,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638706,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638710,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638751,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638752,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
638812,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
639201,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
639202,Tamil Nadu,Erode,Erode,Erode,South,EPL - Old Locations,61,Amit Rai,Live,Live,Live
629001,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629002,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629003,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629004,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629051,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629102,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629151,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629154,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629155,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629156,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629157,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629158,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629159,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629160,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629161,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629164,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629165,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629166,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629167,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629168,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629169,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629173,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629174,Tamil Nadu,Kanyakumari,Kanyakumari,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
